user_id,country,platform_tenure_days,last_30d_sessions,last_90d_spend,ps_plus_member,pre_30d_spend,spend_tier,engagement_tier,stratum,treatment,ps5_purchase_30d,revenue_60d,post_30d_sessions,unsubscribe_flag,optout_flag
41163,US,2038,7,19.69,1,13.17,S1_low,E1_low,S1_low_E1_low,0,0,1.45,6,0,0
41164,JP,314,13,78.17,0,15.46,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,1,179.88,17,0,0
41165,US,3135,8,42.44,0,6.89,S2_mid,E2_mid,S2_mid_E2_mid,0,0,36.85,10,0,0
41166,UK,414,10,32.83,1,32.89,S2_mid,E3_high,S2_mid_E3_high,1,1,193.84,14,0,0
41167,UK,2218,15,103.61,1,10.77,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,25.87,19,0,0
41168,CA,238,6,13.38,1,13.32,S1_low,E1_low,S1_low_E1_low,0,0,26.72,3,0,0
41169,UK,3183,7,16.96,1,27.27,S1_low,E1_low,S1_low_E1_low,1,0,78.02,4,0,0
41170,US,119,11,74.47,0,10.27,S3_high,E3_high,S3_high_E3_high,0,0,82.88,15,0,0
41171,DE,2524,11,18.76,1,21.04,S1_low,E3_high,S1_low_E3_high,1,1,127.52,17,0,0
41172,CA,2457,11,28.54,1,7.69,S2_mid,E3_high,S2_mid_E3_high,1,0,28.06,7,0,0
41173,DE,1896,9,26.06,0,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.0,6,0,0
41174,US,1622,7,101.65,0,51.79,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,85.74,8,0,0
41175,US,3366,13,32.81,0,3.84,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,158.68,15,0,0
41176,US,1992,7,31.84,0,22.24,S2_mid,E1_low,S2_mid_E1_low,1,0,35.9,6,0,0
41177,US,582,11,47.34,1,23.54,S3_high,E3_high,S3_high_E3_high,0,0,43.96,14,0,0
41178,US,1263,10,34.94,1,20.17,S2_mid,E3_high,S2_mid_E3_high,0,0,23.6,14,0,0
41179,US,2134,9,26.84,1,44.98,S2_mid,E2_mid,S2_mid_E2_mid,1,0,26.85,12,0,0
41180,US,1481,10,60.95,1,0.0,S3_high,E3_high,S3_high_E3_high,1,0,57.95,11,0,0
41181,US,1367,9,74.54,1,35.1,S3_high,E2_mid,S3_high_E2_mid,0,0,34.55,8,0,0
41182,US,608,6,72.95,0,18.33,S3_high,E1_low,S3_high_E1_low,0,1,173.21,11,0,0
41183,FR,873,12,35.4,0,29.42,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,182.17,15,0,0
41184,JP,2355,14,18.44,1,18.94,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,4.02,11,0,0
41185,US,3091,6,47.43,0,12.08,S3_high,E1_low,S3_high_E1_low,0,0,18.99,8,0,0
41186,US,512,15,100.48,1,32.49,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,54.29,17,0,0
41187,US,845,6,40.07,0,0.0,S2_mid,E1_low,S2_mid_E1_low,1,1,156.71,3,0,0
41188,FR,3219,9,6.32,1,27.45,S1_low,E2_mid,S1_low_E2_mid,1,0,34.03,10,0,0
41189,JP,1359,5,30.53,1,0.0,S2_mid,E1_low,S2_mid_E1_low,0,0,5.45,3,0,0
41190,US,1052,8,13.06,0,9.22,S1_low,E2_mid,S1_low_E2_mid,1,0,0.0,8,0,0
41191,US,1988,10,54.3,1,27.37,S3_high,E3_high,S3_high_E3_high,0,0,42.86,7,0,0
41192,US,974,9,85.02,0,5.02,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,5.55,10,0,0
41193,US,3212,11,60.46,0,5.57,S3_high,E3_high,S3_high_E3_high,1,0,17.92,6,0,0
41194,US,743,8,47.29,0,0.0,S3_high,E2_mid,S3_high_E2_mid,1,0,28.13,8,0,0
41195,UK,2233,10,54.45,0,12.41,S3_high,E3_high,S3_high_E3_high,0,0,0.0,11,0,0
41196,US,418,9,141.54,1,26.13,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,16.2,13,0,0
41197,US,3295,8,159.57,0,27.18,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,30.64,9,0,0
41198,UK,938,16,61.08,1,18.38,S3_high,E4_vhigh,S3_high_E4_vhigh,1,1,118.23,26,0,0
41199,DE,2856,13,91.84,0,18.87,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,77.01,12,0,0
41200,US,3641,9,30.5,1,9.84,S2_mid,E2_mid,S2_mid_E2_mid,0,0,6.69,8,0,0
41201,DE,2066,10,45.95,1,10.38,S3_high,E3_high,S3_high_E3_high,0,1,216.61,11,0,0
41202,US,117,9,64.64,0,10.93,S3_high,E2_mid,S3_high_E2_mid,0,1,83.67,13,0,0
41203,US,1360,10,21.55,0,5.86,S1_low,E3_high,S1_low_E3_high,1,0,32.26,7,0,0
41204,US,1814,14,41.41,0,23.98,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,73.67,14,0,0
41205,US,368,11,58.24,0,7.8,S3_high,E3_high,S3_high_E3_high,1,0,30.88,14,0,0
41206,US,1312,10,33.02,0,11.21,S2_mid,E3_high,S2_mid_E3_high,0,0,58.59,9,0,0
41207,UK,2079,15,63.25,0,7.17,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,45.04,21,0,0
41208,FR,2847,6,38.07,0,33.84,S2_mid,E1_low,S2_mid_E1_low,1,0,59.12,8,0,0
41209,US,746,6,33.75,0,20.72,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,3,0,0
41210,US,2257,11,101.61,0,0.07,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,66.04,16,0,0
41211,US,2557,5,30.27,0,24.98,S2_mid,E1_low,S2_mid_E1_low,1,1,199.55,3,0,0
41212,US,138,5,59.46,1,23.8,S3_high,E1_low,S3_high_E1_low,0,0,0.0,7,0,0
41213,FR,1585,10,19.98,0,0.0,S1_low,E3_high,S1_low_E3_high,1,0,97.59,7,0,0
41214,US,320,14,29.48,0,21.02,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,52.19,11,0,0
41215,CA,3031,5,37.33,0,3.64,S2_mid,E1_low,S2_mid_E1_low,1,0,0.16,4,0,0
41216,US,2412,9,33.16,1,14.61,S2_mid,E2_mid,S2_mid_E2_mid,1,0,18.27,15,0,0
41217,FR,2095,9,25.61,0,12.3,S2_mid,E2_mid,S2_mid_E2_mid,0,0,51.52,7,0,0
41218,US,2528,12,6.65,1,6.14,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,48.08,12,0,0
41219,US,3414,8,119.3,0,28.3,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,1,133.63,12,0,0
41220,US,2337,6,86.48,0,28.39,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,19.4,7,0,0
41221,UK,1000,7,10.6,1,19.41,S1_low,E1_low,S1_low_E1_low,1,0,65.78,9,0,0
41222,US,2401,5,16.48,0,1.8,S1_low,E1_low,S1_low_E1_low,0,0,6.15,5,1,0
41223,CA,2924,6,18.82,1,6.88,S1_low,E1_low,S1_low_E1_low,1,0,44.63,5,0,0
41224,US,3054,10,213.14,0,41.83,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,45.77,12,0,0
41225,US,1949,8,45.79,0,14.22,S3_high,E2_mid,S3_high_E2_mid,0,0,40.52,8,0,0
41226,CA,1415,7,17.5,1,0.0,S1_low,E1_low,S1_low_E1_low,1,0,36.21,9,0,0
41227,US,1650,8,56.56,0,17.35,S3_high,E2_mid,S3_high_E2_mid,0,0,25.2,6,0,0
41228,JP,1183,10,10.25,1,5.05,S1_low,E3_high,S1_low_E3_high,1,1,82.78,18,0,0
41229,FR,793,10,43.45,0,4.62,S2_mid,E3_high,S2_mid_E3_high,1,0,14.5,9,0,0
41230,US,3001,9,92.34,1,20.7,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,33.63,6,1,0
41231,CA,3473,10,77.39,0,31.97,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,27.55,11,0,0
41232,US,1237,8,18.35,0,10.41,S1_low,E2_mid,S1_low_E2_mid,1,0,65.23,7,0,0
41233,JP,2153,7,31.95,1,22.27,S2_mid,E1_low,S2_mid_E1_low,0,0,75.82,6,0,0
41234,CA,3500,8,28.39,1,22.16,S2_mid,E2_mid,S2_mid_E2_mid,0,0,44.68,10,0,0
41235,US,1370,8,11.55,0,19.24,S1_low,E2_mid,S1_low_E2_mid,1,0,27.51,15,0,0
41236,UK,2638,9,67.62,1,43.45,S3_high,E2_mid,S3_high_E2_mid,1,0,50.44,11,0,0
41237,US,2976,7,28.57,0,31.39,S2_mid,E1_low,S2_mid_E1_low,0,0,41.31,6,0,0
41238,US,2571,8,57.85,0,15.71,S3_high,E2_mid,S3_high_E2_mid,1,0,36.44,13,0,0
41239,US,1854,9,7.64,1,5.85,S1_low,E2_mid,S1_low_E2_mid,0,0,56.99,7,0,0
41240,US,3314,14,47.7,1,11.71,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,68.58,14,0,0
41241,US,1269,13,5.14,1,41.18,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,33.83,13,0,0
41242,AU,2805,7,63.85,1,33.1,S3_high,E1_low,S3_high_E1_low,0,0,23.64,3,0,0
41243,US,932,7,25.86,1,18.59,S2_mid,E1_low,S2_mid_E1_low,1,1,52.37,15,0,0
41244,FR,185,6,80.87,1,18.2,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,16.09,9,0,0
41245,US,3017,13,7.97,0,6.46,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,178.52,18,0,0
41246,FR,1688,11,133.45,1,39.76,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,104.05,10,0,0
41247,UK,2468,6,55.11,0,5.04,S3_high,E1_low,S3_high_E1_low,0,0,0.0,4,0,0
41248,UK,1398,10,152.3,0,21.02,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,167.7,9,0,0
41249,FR,1722,6,107.91,1,30.17,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,190.99,12,0,0
41250,US,1569,15,140.81,0,30.42,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,60.34,19,0,0
41251,UK,2140,10,132.48,0,32.68,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,51.13,10,0,0
41252,JP,1049,10,80.57,0,17.07,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,92.67,13,0,0
41253,US,783,9,58.14,1,28.9,S3_high,E2_mid,S3_high_E2_mid,1,1,78.43,14,0,0
41254,US,831,10,20.87,0,4.8,S1_low,E3_high,S1_low_E3_high,0,1,121.22,14,0,0
41255,AU,2247,8,17.93,1,7.15,S1_low,E2_mid,S1_low_E2_mid,0,0,17.38,3,0,0
41256,JP,1995,9,17.65,1,11.8,S1_low,E2_mid,S1_low_E2_mid,1,0,39.79,9,0,0
41257,US,3540,7,11.4,0,4.88,S1_low,E1_low,S1_low_E1_low,0,0,46.08,7,0,0
41258,DE,2719,10,15.22,1,6.16,S1_low,E3_high,S1_low_E3_high,1,0,61.37,13,0,0
41259,JP,950,12,39.54,1,9.07,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,20.14,10,0,0
41260,US,696,5,31.11,1,17.72,S2_mid,E1_low,S2_mid_E1_low,1,0,86.68,5,0,0
41261,US,744,8,171.72,0,49.07,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,79.4,6,0,0
41262,US,1029,10,215.32,0,37.48,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,58.8,9,0,0
41263,US,2755,10,77.68,0,27.25,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,53.54,14,0,0
41264,US,2436,8,21.19,1,17.14,S1_low,E2_mid,S1_low_E2_mid,0,1,167.97,8,0,0
41265,JP,1049,7,24.74,1,8.98,S2_mid,E1_low,S2_mid_E1_low,1,0,42.94,8,0,0
41266,UK,2448,12,85.28,1,42.28,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,49.06,11,0,0
41267,DE,786,7,5.19,0,0.0,S1_low,E1_low,S1_low_E1_low,0,0,66.36,7,0,0
41268,CA,341,11,45.42,0,4.9,S3_high,E3_high,S3_high_E3_high,1,0,64.55,13,0,0
41269,US,1484,13,75.8,1,22.8,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,56.09,15,0,0
41270,CA,310,10,74.31,0,23.74,S3_high,E3_high,S3_high_E3_high,1,1,126.87,13,0,0
41271,UK,2954,11,22.19,1,24.72,S1_low,E3_high,S1_low_E3_high,1,0,19.34,15,0,0
41272,CA,1830,8,67.89,1,18.45,S3_high,E2_mid,S3_high_E2_mid,1,1,77.75,7,0,0
41273,US,2279,9,54.96,0,3.69,S3_high,E2_mid,S3_high_E2_mid,1,0,44.14,14,0,0
41274,FR,3058,11,22.76,1,0.0,S1_low,E3_high,S1_low_E3_high,0,1,169.13,12,0,0
41275,US,2618,6,38.42,1,0.0,S2_mid,E1_low,S2_mid_E1_low,0,0,0.0,6,0,0
41276,US,833,8,202.84,0,56.7,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,51.66,10,0,0
41277,CA,1422,11,68.74,1,20.05,S3_high,E3_high,S3_high_E3_high,1,1,138.05,9,0,0
41278,AU,3643,14,34.82,0,6.72,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,98.92,10,0,0
41279,US,1793,5,84.01,1,7.48,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,176.76,9,0,0
41280,US,3646,7,65.53,1,31.24,S3_high,E1_low,S3_high_E1_low,0,0,12.4,7,0,0
41281,AU,2046,10,21.4,1,11.36,S1_low,E3_high,S1_low_E3_high,1,0,30.83,12,0,0
41282,JP,2212,10,61.32,1,15.83,S3_high,E3_high,S3_high_E3_high,0,0,34.13,7,0,0
41283,US,2181,12,123.92,0,36.39,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,63.88,11,0,0
41284,FR,3507,9,40.63,1,15.41,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.0,10,0,0
41285,JP,2186,7,85.95,0,17.41,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,59.42,7,0,0
41286,US,1452,14,32.48,0,0.23,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,1,30.54,21,0,0
41287,DE,1671,8,113.67,0,35.46,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,60.98,6,0,0
41288,US,1846,6,38.91,0,19.24,S2_mid,E1_low,S2_mid_E1_low,1,0,43.16,7,0,0
41289,FR,791,9,93.73,0,23.68,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,20.25,10,0,0
41290,US,2575,10,93.58,1,8.67,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,26.87,7,0,0
41291,UK,1374,10,27.75,1,23.46,S2_mid,E3_high,S2_mid_E3_high,1,1,162.88,15,0,0
41292,FR,285,7,72.88,0,30.82,S3_high,E1_low,S3_high_E1_low,1,0,40.85,9,0,0
41293,US,1428,8,100.61,0,13.25,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,37.91,8,0,0
41294,DE,2813,7,39.47,1,7.99,S2_mid,E1_low,S2_mid_E1_low,1,0,4.92,3,0,0
41295,US,2798,11,74.49,0,0.0,S3_high,E3_high,S3_high_E3_high,1,1,105.1,19,0,0
41296,US,3420,9,34.89,1,32.15,S2_mid,E2_mid,S2_mid_E2_mid,0,0,112.75,6,0,0
41297,JP,3450,14,59.39,0,24.63,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,37.07,12,0,0
41298,JP,2094,8,72.82,0,23.01,S3_high,E2_mid,S3_high_E2_mid,1,0,28.11,9,0,0
41299,DE,2047,8,68.92,0,22.23,S3_high,E2_mid,S3_high_E2_mid,1,0,38.63,8,0,0
41300,JP,822,9,15.57,0,21.28,S1_low,E2_mid,S1_low_E2_mid,1,0,11.39,18,0,0
41301,US,3431,6,8.61,0,9.96,S1_low,E1_low,S1_low_E1_low,0,0,69.86,2,0,0
41302,US,501,4,40.39,1,0.0,S2_mid,E1_low,S2_mid_E1_low,1,0,84.02,4,0,0
41303,JP,3599,10,17.88,0,28.09,S1_low,E3_high,S1_low_E3_high,1,0,33.54,9,0,0
41304,JP,818,9,58.34,1,13.62,S3_high,E2_mid,S3_high_E2_mid,1,1,139.77,10,0,0
41305,US,3263,15,61.47,0,37.99,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,31.35,20,0,0
41306,US,759,6,19.61,1,33.84,S1_low,E1_low,S1_low_E1_low,1,0,0.0,5,0,0
41307,UK,2679,8,53.47,1,32.21,S3_high,E2_mid,S3_high_E2_mid,0,0,0.0,9,0,0
41308,US,3143,13,17.2,0,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,73.29,14,0,0
41309,DE,2655,6,75.23,1,31.11,S3_high,E1_low,S3_high_E1_low,0,0,40.59,14,0,0
41310,US,525,9,31.62,0,10.93,S2_mid,E2_mid,S2_mid_E2_mid,1,0,28.42,6,0,0
41311,US,3465,17,60.0,0,19.62,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,8.32,18,0,0
41312,US,3541,12,16.08,1,12.06,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,25.12,11,0,0
41313,DE,2389,2,19.92,0,0.0,S1_low,E1_low,S1_low_E1_low,0,1,155.17,1,0,0
41314,JP,2849,10,143.48,0,56.7,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,144.43,17,0,0
41315,US,1592,6,41.23,0,30.01,S2_mid,E1_low,S2_mid_E1_low,0,0,38.52,4,0,0
41316,JP,2681,7,80.88,0,20.78,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,65.22,5,0,0
41317,US,3611,7,21.27,0,12.6,S1_low,E1_low,S1_low_E1_low,0,0,17.21,8,0,0
41318,US,2264,9,79.93,1,18.92,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,163.93,13,0,0
41319,FR,1028,8,6.18,0,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,83.11,10,0,0
41320,US,192,14,15.91,1,16.28,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,50.0,17,0,0
41321,US,2458,11,119.36,0,27.4,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,43.99,16,0,0
41322,UK,2631,8,38.85,1,4.81,S2_mid,E2_mid,S2_mid_E2_mid,0,0,24.17,9,0,0
41323,US,2931,8,75.75,1,17.26,S3_high,E2_mid,S3_high_E2_mid,0,0,19.26,10,0,0
41324,JP,1414,8,14.6,0,2.19,S1_low,E2_mid,S1_low_E2_mid,0,0,26.29,4,0,0
41325,US,2698,5,69.18,1,21.09,S3_high,E1_low,S3_high_E1_low,1,1,221.42,12,0,0
41326,US,477,7,38.47,1,15.12,S2_mid,E1_low,S2_mid_E1_low,0,0,0.0,10,0,0
41327,US,2852,4,109.18,1,27.67,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,0.0,8,0,0
41328,US,3041,12,155.9,1,40.1,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,1,139.43,19,0,0
41329,UK,1057,9,79.67,1,30.86,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,18.17,11,0,0
41330,US,1237,10,103.0,0,22.26,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,35.03,6,0,0
41331,FR,3033,8,45.09,0,11.55,S3_high,E2_mid,S3_high_E2_mid,0,0,40.67,13,0,0
41332,US,2210,9,83.39,0,27.31,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,178.0,5,0,0
41333,US,1844,7,4.37,0,0.0,S1_low,E1_low,S1_low_E1_low,0,0,25.34,2,0,0
41334,UK,596,9,36.85,0,14.56,S2_mid,E2_mid,S2_mid_E2_mid,0,1,174.47,11,0,0
41335,US,2964,9,119.36,1,38.07,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,46.19,12,0,0
41336,US,493,10,164.41,0,42.61,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,64.24,10,0,0
41337,CA,1587,12,60.48,0,13.51,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,192.57,19,0,0
41338,US,1646,9,51.99,0,4.53,S3_high,E2_mid,S3_high_E2_mid,0,0,90.81,12,0,0
41339,US,2638,9,128.38,0,45.98,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,1,128.11,16,0,0
41340,JP,185,7,149.54,0,26.78,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,42.27,3,0,0
41341,US,77,8,144.26,0,20.21,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,1,108.14,10,0,0
41342,CA,2254,13,12.52,0,5.85,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,16.29,8,0,0
41343,US,1336,11,13.41,0,27.01,S1_low,E3_high,S1_low_E3_high,1,1,148.59,12,0,0
41344,JP,315,8,34.79,0,33.38,S2_mid,E2_mid,S2_mid_E2_mid,1,1,192.25,18,0,0
41345,US,2835,10,39.11,1,50.86,S2_mid,E3_high,S2_mid_E3_high,0,0,46.12,11,0,0
41346,US,1922,8,64.83,1,26.95,S3_high,E2_mid,S3_high_E2_mid,1,1,65.86,8,0,0
41347,US,2267,7,83.67,0,26.9,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,62.82,5,0,0
41348,UK,1335,6,52.15,0,5.51,S3_high,E1_low,S3_high_E1_low,0,0,9.85,5,0,0
41349,US,823,9,78.82,0,12.05,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,34.64,9,0,0
41350,FR,1201,7,43.6,0,6.47,S2_mid,E1_low,S2_mid_E1_low,0,0,43.7,11,0,0
41351,US,3305,11,13.98,0,24.74,S1_low,E3_high,S1_low_E3_high,1,0,28.3,10,0,0
41352,JP,2814,4,34.19,0,17.49,S2_mid,E1_low,S2_mid_E1_low,0,0,34.96,5,0,0
41353,JP,3133,9,23.16,1,8.02,S1_low,E2_mid,S1_low_E2_mid,0,1,198.38,12,0,0
41354,DE,1746,8,12.75,0,1.44,S1_low,E2_mid,S1_low_E2_mid,1,0,61.52,12,0,0
41355,DE,3227,10,46.91,1,13.75,S3_high,E3_high,S3_high_E3_high,1,0,43.41,15,0,0
41356,CA,730,10,84.53,0,19.22,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,26.38,11,0,0
41357,DE,2442,9,23.76,0,0.65,S2_mid,E2_mid,S2_mid_E2_mid,0,0,52.5,9,0,0
41358,US,1431,10,50.84,0,30.88,S3_high,E3_high,S3_high_E3_high,1,0,47.63,9,0,0
41359,FR,718,8,108.7,0,38.31,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,62.74,11,0,0
41360,CA,1427,6,164.9,0,40.58,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,27.85,5,0,0
41361,DE,2455,11,143.83,1,33.82,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,122.46,6,0,0
41362,US,1945,12,96.13,1,21.55,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,64.91,14,0,0
41363,UK,3259,11,46.73,0,19.26,S3_high,E3_high,S3_high_E3_high,0,0,36.05,13,0,0
41364,US,2370,12,49.6,0,15.82,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,49.9,10,0,0
41365,US,2036,10,29.23,0,0.0,S2_mid,E3_high,S2_mid_E3_high,0,0,3.65,14,0,0
41366,US,1138,8,25.0,1,11.93,S2_mid,E2_mid,S2_mid_E2_mid,1,0,25.76,7,0,0
41367,DE,2937,8,195.32,0,43.94,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,126.34,10,0,0
41368,US,1167,6,81.19,0,11.67,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,7.06,6,0,0
41369,JP,556,4,28.77,0,0.75,S2_mid,E1_low,S2_mid_E1_low,1,0,37.14,5,0,0
41370,FR,2905,10,97.74,1,34.52,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,97.4,12,0,0
41371,JP,2615,9,16.59,0,12.04,S1_low,E2_mid,S1_low_E2_mid,1,0,16.24,12,0,0
41372,JP,682,7,26.45,1,30.69,S2_mid,E1_low,S2_mid_E1_low,0,0,40.79,8,0,0
41373,US,3593,7,53.33,0,23.24,S3_high,E1_low,S3_high_E1_low,0,0,53.63,10,0,0
41374,JP,2398,12,64.83,1,16.15,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,55.09,13,0,0
41375,US,1990,9,69.06,1,22.04,S3_high,E2_mid,S3_high_E2_mid,1,0,92.45,7,0,0
41376,US,3607,4,78.21,0,24.9,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,2.46,4,0,0
41377,US,2691,10,34.53,1,0.0,S2_mid,E3_high,S2_mid_E3_high,1,0,70.8,9,0,0
41378,US,2861,11,69.33,1,9.73,S3_high,E3_high,S3_high_E3_high,1,1,251.76,16,0,0
41379,US,2096,9,24.17,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,18.29,6,0,0
41380,US,996,8,39.84,0,25.69,S2_mid,E2_mid,S2_mid_E2_mid,1,0,85.03,7,0,0
41381,AU,279,9,46.51,1,4.44,S3_high,E2_mid,S3_high_E2_mid,0,1,110.21,8,0,0
41382,US,151,10,9.57,0,16.23,S1_low,E3_high,S1_low_E3_high,1,0,0.0,11,0,0
41383,JP,908,12,32.69,0,4.74,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,1,155.86,15,0,0
41384,FR,1075,9,35.0,0,3.29,S2_mid,E2_mid,S2_mid_E2_mid,1,1,222.59,15,0,0
41385,JP,1175,5,135.94,0,13.37,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,96.04,6,0,0
41386,DE,41,8,17.57,1,17.09,S1_low,E2_mid,S1_low_E2_mid,0,0,15.7,7,0,0
41387,AU,1134,12,12.93,0,27.85,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,30.62,7,0,0
41388,US,2149,15,16.49,0,8.92,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,34.94,22,0,0
41389,US,1908,6,63.65,1,20.89,S3_high,E1_low,S3_high_E1_low,1,0,63.73,14,0,0
41390,US,1690,5,28.93,0,0.0,S2_mid,E1_low,S2_mid_E1_low,0,1,30.19,4,0,0
41391,US,3268,8,4.24,0,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,52.88,3,0,0
41392,US,2206,8,95.83,1,30.25,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,29.42,11,0,0
41393,US,2119,8,20.48,1,14.74,S1_low,E2_mid,S1_low_E2_mid,1,1,209.46,17,0,0
41394,AU,2894,8,16.69,1,13.51,S1_low,E2_mid,S1_low_E2_mid,0,0,30.89,9,0,0
41395,US,3316,14,51.48,0,6.83,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,35.46,19,0,0
41396,JP,868,11,10.4,0,10.78,S1_low,E3_high,S1_low_E3_high,1,1,225.77,11,0,0
41397,US,3189,3,130.32,1,22.46,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,46.18,5,0,0
41398,UK,1377,10,126.72,1,31.0,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,41.81,16,0,0
41399,US,3313,6,8.57,1,30.53,S1_low,E1_low,S1_low_E1_low,0,0,58.13,5,0,0
41400,AU,1699,8,15.46,1,9.84,S1_low,E2_mid,S1_low_E2_mid,0,0,50.33,6,0,0
41401,UK,2542,10,43.67,0,27.86,S2_mid,E3_high,S2_mid_E3_high,1,0,54.94,10,0,0
